typing_duration_sec,char_per_sec,avg_dwell_time_ms,std_dev_dwell_time_ms,avg_flight_time_ms,std_dev_flight_time_ms,backspace_ratio,total_mouse_distance_px,avg_mouse_speed_px_sec,max_mouse_speed_px_sec,std_dev_mouse_speed_px_sec,mouse_movement_width,mouse_movement_height,mouse_movement_area_px,num_clicks,avg_hover_time_ms,std_dev_hover_time_ms,off_target_click_ratio,clicks_per_sec,avg_time_between_clicks_ms,std_dev_time_between_clicks_ms,screen_width,screen_height,screen_aspect_ratio,viewport_width,viewport_height,viewport_aspect_ratio,fingerprint_hash,label,browser_Chrome,browser_Edge,browser_Firefox,browser_Safari,os_Linux,os_Windows,os_macOS,tz_America/New_York,tz_Asia/Kolkata,tz_Europe/London
3.576,6.991051454138702,68.0,12.711543310445563,167.28571428571428,284.00526229453743,0.0,1024.9139978684398,1414.439186745171,12333.333333333334,2227.825722732664,95,5,475,7,304.7142857142857,93.78826203335944,0.0,1.1715481171548119,995.8333333333334,557.1238342295783,1366,768,1.7786458333333333,906,845,1.0721893491124261,-3847360469948942985,0,0,0,0,1,0,1,0,1,0,0
4.116,12.147716229348884,79.4,13.06811042974774,98.56666666666666,111.87205849212023,0.0,587.441068771075,2139.2512178440043,13334.635353094587,3440.270280078146,50,60,3000,10,294.1,87.79958238321333,0.0,0.7277490721199331,1526.7777777777778,830.8881961157256,1440,900,1.6,1078,645,1.6713178294573643,-7195463017704795361,0,0,0,0,1,0,0,1,0,1,0
0.901,19.97780244173141,73.94444444444444,12.28807275475466,58.76923076923077,48.38586888433758,0.0,1740.278933619061,2879.067825062424,24841.72117851561,4247.622617108132,151,100,15100,3,443.6666666666667,28.53652630109932,0.0,0.7780082987551867,1928.0,824.4865068635144,1440,900,1.6,855,629,1.3593004769475359,7931822340383129940,0,0,1,0,0,0,0,1,0,0,1
1.121,17.84121320249777,66.25,11.373445527099285,118.375,167.97698609375885,0.0,4365.381241893212,4718.913237927055,57140.17850864661,9662.796324681089,109,162,17658,8,294.5,142.89556626131846,0.0,0.6101746624971398,1873.0,2453.8606317393005,1366,768,1.7786458333333333,857,833,1.028811524609844,-1415292473301652780,0,0,0,1,0,0,1,0,1,0,0
6.348,7.403906742281033,76.17021276595744,14.511343612223072,138.03703703703704,132.49106834380643,0.0,4091.9491943628805,3132.056936212773,48010.41553663121,5883.010185516525,148,103,15244,5,247.6,100.55496009645671,0.0,0.9233610341643582,1353.75,815.4611680924277,1440,900,1.6,963,888,1.0844594594594594,7063620589577373343,0,0,0,0,1,0,1,0,0,0,1
3.818,12.310110005238345,69.82978723404256,15.438967003257037,149.04166666666666,188.11339761515882,0.0,628.9320991343534,1716.1210627722799,10285.714285714286,2713.0409736065476,109,17,1853,2,388.5,65.76093065034893,0.0,1.2953367875647668,1544.0,0.0,1366,768,1.7786458333333333,1445,620,2.3306451612903225,-7332500103358139906,0,0,0,0,1,0,0,1,1,0,0
5.11,7.045009784735812,73.47222222222223,13.816110908461926,129.91304347826087,146.85333222562826,0.0,4034.8728725490587,6148.362028445818,89044.93247793497,13242.98260333985,100,143,14300,6,266.8333333333333,112.31992996199146,0.0,0.6325777543489721,1897.0,1594.5960303474983,1920,1080,1.7777777777777777,1257,854,1.4718969555035128,7969723671670027740,0,0,1,0,0,0,0,1,0,0,1
1.176,12.755102040816327,69.33333333333333,11.950293879630067,191.28571428571428,240.515913739413,0.0,718.6998047441225,1943.4887759660369,13315.873985585775,3349.283829459746,53,82,4346,8,238.125,89.55036491909375,0.0,0.8328995314940135,1372.142857142857,1723.214963236975,1920,1080,1.7777777777777777,1029,782,1.315856777493606,-139268394534620642,0,0,0,0,1,0,0,1,0,0,1
2.226,19.31716082659479,72.74418604651163,13.71841484535748,86.7,71.08525721345775,0.0,2958.27878913686,3722.2019454627634,84023.80615040002,10623.999986774581,56,130,7280,9,292.0,122.54284964860251,0.0,0.7849293563579278,1433.25,761.8462068272985,1440,900,1.6,1187,723,1.6417704011065006,3180681356329158116,0,0,0,1,0,0,0,1,0,0,1
1.625,16.0,75.26923076923077,15.59373641513205,70.0,54.54879859879068,0.0,2965.840604208277,3076.070131501895,16031.219541881399,3744.0077087462337,228,49,11172,6,352.3333333333333,95.17702804073402,0.0,0.6521739130434783,1840.0,1682.7938079277567,1440,900,1.6,1588,823,1.9295261239368164,7428624164394829313,0,0,1,0,0,1,0,0,1,0,0
2.82,7.446808510638299,70.61904761904762,16.048290221940125,125.0,215.20958776659245,0.0,2006.2912965582277,5117.783659155479,97739.44955850733,14552.99017899971,154,108,16632,5,302.6,103.02572494285104,0.0,1.2690355329949239,985.0,750.885255326449,1440,900,1.6,1361,733,1.8567530695770804,4195257360634423462,0,0,0,0,1,0,1,0,0,1,0
0.781,15.364916773367478,75.83333333333333,17.580119625890095,127.5,64.10538198934626,0.0,3647.083599793004,4575.733574779756,162864.9747490233,18179.762166702603,119,158,18802,8,331.5,107.7656186890261,0.0,0.6644518272425249,1720.0,2085.509769816483,1920,1080,1.7777777777777777,1329,700,1.8985714285714286,2665269531188307293,0,0,0,0,1,0,1,0,1,0,0
0.627,19.138755980861244,76.58333333333333,13.48708697797694,145.0,83.74962686484042,0.0,1530.441569114126,2564.0636432582746,23759.208741033442,4749.5672847195065,92,103,9476,2,119.0,8.48528137423857,0.0,1.4836795252225519,1348.0,0.0,1366,768,1.7786458333333333,1080,856,1.2616822429906542,-9115281766198846470,0,0,0,1,0,0,0,1,0,1,0
0.605,19.834710743801654,78.66666666666667,14.493467703093213,151.75,197.2500528094564,0.0,2791.433819787835,3075.0017963600662,30232.43291566195,5070.716231879641,87,115,10005,9,245.33333333333334,166.0361406441381,0.0,1.0523854069223575,1069.0,555.0698797706208,1920,1080,1.7777777777777777,1161,827,1.403869407496977,-1454231031784630585,0,0,0,0,1,0,0,1,1,0,0
1.54,50.64935064935065,180.73076923076923,172.26969742629913,686.65,887.1459149198481,0.08974358974358974,112414.78964608915,105660.1810636634,1011763.3122425423,169802.44461042658,1897,1070,2029790,1,1.0,0.0,0.0,0.0,0.0,0.0,1920,1080,1.7777777777777777,1000,819,1.221001221001221,8953928153370798302,1,1,0,0,0,1,0,0,0,0,1
0.616,19.48051948051948,72.58333333333333,15.138501987457097,76.5,56.19905100029122,0.0,3630.880177566993,3781.9899901210597,40162.17125604641,6769.252773341808,139,176,24464,10,238.3,96.4354130435956,0.0,0.6883259911894273,1614.2222222222222,1311.1842717346958,1366,768,1.7786458333333333,1019,793,1.2849936948297604,6650964518827670877,0,0,0,0,1,0,0,1,1,0,0
15.147,3.961180431768667,127.71666666666667,149.89500185770336,800.2222222222222,1336.798135998946,0.13333333333333333,106145.06550087222,123573.60669973644,1566475.3429275546,238517.18989052624,1768,991,1752088,8,268.0,178.036111906706,0.5,0.893854748603352,1278.5714285714287,1464.1145056703338,1366,768,1.7786458333333333,1125,759,1.482213438735178,-3274201640039802895,1,0,0,0,1,0,0,1,0,0,1
0.99,63.63636363636364,155.53968253968253,165.93312152566898,794.6111111111111,1527.189487312799,0.1111111111111111,68360.76476870549,87500.48776003705,854653.1460188981,152827.32904758578,1897,1063,2016511,12,204.83333333333334,176.5852013429589,0.5,0.8037508372404555,1357.2727272727273,1803.6192553257517,1920,1080,1.7777777777777777,1418,824,1.720873786407767,524646651795563417,1,0,1,0,0,0,1,0,1,0,0
4.464,10.976702508960573,74.48979591836735,14.010594873433568,131.84615384615384,107.12187164447504,0.0,5255.8583990329125,6809.314819625129,171735.26137634052,21447.323794438777,236,198,46728,7,288.85714285714283,133.83251793619837,0.0,0.596455351056578,1956.0,2074.851801936707,1920,1080,1.7777777777777777,1050,874,1.2013729977116705,4119918079128767585,0,1,0,0,0,1,0,0,0,1,0
4.032,10.66468253968254,75.0,14.898066349442164,109.8695652173913,99.09605273664633,0.0,5045.000947211914,4716.58991318455,62000.0,9815.249685037968,223,75,16725,4,316.75,96.53798906820741,0.0,0.8888888888888888,1500.0,1047.506085901175,1366,768,1.7786458333333333,1396,682,2.0469208211143695,2288287978043540803,0,0,1,0,0,1,0,0,1,0,0
5.22,7.088122605363985,75.02702702702703,15.458702127651968,160.85,232.34146264314919,0.0,2979.5789590349923,4315.166921435674,62649.820430708336,8978.74314831144,99,126,12474,5,358.4,132.83184859061475,0.0,1.0993843447669305,1137.0,917.9132130363233,1920,1080,1.7777777777777777,1552,799,1.9424280350438048,-1849779160901419935,0,0,0,1,0,1,0,0,0,0,1
0.946,12.684989429175475,76.16666666666667,17.559422921421234,54.166666666666664,42.771096159283395,0.0,1721.4358822904028,3278.6197867684978,23926.972228010796,5494.008134262112,107,105,11235,10,305.8,105.40693630981892,0.0,0.678334011667345,1638.0,1906.124602432905,1440,900,1.6,1510,821,1.8392204628501827,-1813861575562174311,0,0,1,0,0,0,1,0,0,0,1
3.51,7.6923076923076925,76.22222222222223,15.611468499726369,130.26666666666668,168.22751034862057,0.0,896.1176507038724,2198.8132654126925,16807.73631397161,3518.887261469127,89,81,7209,2,264.0,114.5512985522207,0.0,1.6906170752324599,1183.0,0.0,1440,900,1.6,1230,632,1.9462025316455696,-2371446183112892366,0,0,1,0,0,0,0,1,0,0,1
1.45,39.310344827586206,165.2982456140351,166.69754099997576,925.2142857142857,1807.3357587823978,0.10526315789473684,33715.8562191028,58325.07597953041,481274.35003332555,101350.5967181018,1835,1026,1882710,9,227.0,150.7672046567157,0.6666666666666666,0.8978451715881884,1253.0,1828.0722086394728,1440,900,1.6,1512,825,1.8327272727272728,4083920264241295347,1,0,0,1,0,0,1,0,0,0,1
69.184,1.5755087881591119,176.41284403669724,165.8360530770372,940.948275862069,1693.8403829439515,0.12844036697247707,31046.63861982636,88223.21982228845,590348.4140742652,150288.19376610353,1639,1032,1691448,18,163.0,158.85879782706033,0.3888888888888889,0.9687314999192724,1093.0,1369.3940265679562,1440,900,1.6,1548,616,2.512987012987013,-5672710667051001005,1,0,0,1,0,0,0,1,0,0,1
3.713,12.927551844869377,76.6875,16.24304270049835,143.56,158.5888499653533,0.0,1190.6749663652442,2308.560641197298,17207.879332187076,4224.698048769445,103,84,8652,9,301.22222222222223,83.59093518106161,0.0,0.6901840490797546,1630.0,1213.4456253636938,1366,768,1.7786458333333333,1085,618,1.755663430420712,2813239536506926965,0,0,1,0,0,1,0,0,1,0,0
1.156,68.33910034602077,182.9493670886076,168.4100535045018,774.4883720930233,1092.8018025348774,0.12658227848101267,9512.2231273875,130228.56706501733,873010.8819482148,277639.2924358645,1427,708,1010316,7,193.42857142857142,156.92233444484265,0.5714285714285714,1.2667390517553385,921.0,1157.0955016765038,1920,1080,1.7777777777777777,1423,854,1.6662763466042154,7209292811358710951,1,0,0,1,0,0,1,0,1,0,0
2.6,10.384615384615385,72.44444444444444,15.591746666187342,125.53846153846153,89.09135328846021,0.0,3469.2884806657325,3887.460678998934,29134.17237540823,6338.432509167829,233,88,20504,2,282.5,111.01576464628796,0.0,1.9286403085824495,1037.0,0.0,1920,1080,1.7777777777777777,1357,611,2.220949263502455,4841371174783586322,0,1,0,0,0,1,0,0,1,0,0
2.76,14.855072463768117,75.73170731707317,13.996471680827106,125.66666666666667,151.55900940997645,0.0,2039.4685778932883,2148.4712474024977,10295.630140987001,2707.428143914392,82,133,10906,3,343.3333333333333,114.72721269748226,0.0,0.9920634920634921,1512.0,934.7951647286159,1366,768,1.7786458333333333,1135,637,1.781789638932496,5553543067468041669,0,0,0,1,0,0,1,0,0,1,0
2.016,16.36904761904762,74.42424242424242,14.326614880682524,96.89473684210526,94.73758771636415,0.0,2889.411391568674,4618.549234867567,59548.29972383762,10128.691315317737,170,126,21420,6,194.33333333333334,91.7423929634859,0.0,1.6282225237449117,737.0,429.0943952092593,1366,768,1.7786458333333333,1550,893,1.7357222844344904,7463999924591016867,0,0,0,0,1,0,0,1,0,0,1
1.856,17.780172413793103,74.57575757575758,14.102371926005707,112.05263157894737,111.95806441312972,0.0,5315.342023642392,5542.459944166502,61271.93484785673,9913.110138535038,180,175,31500,7,292.14285714285717,108.61158405288171,0.0,0.8905852417302799,1310.0,824.0645605776285,1440,900,1.6,823,650,1.2661538461538462,-1102122662680842970,0,1,0,0,0,1,0,0,1,0,0
0.54,18.51851851851852,70.1,16.168900189355284,137.6,65.89613038714792,0.0,583.3590229275918,2770.4944009832957,41629.3165929973,8245.318152286973,43,50,2150,2,187.0,108.89444430272832,0.0,1.6012810248198557,1249.0,0.0,1440,900,1.6,1402,890,1.5752808988764044,-6813057003164727640,0,0,0,1,0,0,0,1,1,0,0
26.46,1.5495086923658352,219.21951219512195,155.87984350055044,838.3478260869565,1118.2608903884336,0.0975609756097561,110871.1957384298,92317.96526265185,628554.6913356069,115674.41496663092,1840,1050,1932000,6,77.0,90.95493389585856,0.16666666666666666,0.7541478129713424,1591.2,2116.766685300957,1366,768,1.7786458333333333,1415,801,1.766541822721598,-3154403937694974251,1,0,0,0,1,0,0,1,0,1,0
4.02,7.711442786069653,76.64516129032258,15.065519986814868,128.47058823529412,178.29298838115412,0.0,1157.751726035964,2016.0540008882779,9269.216112861906,2374.491311305146,119,103,12257,4,382.0,137.23702124426922,0.0,1.0955902492467817,1217.0,942.3794352594925,1440,900,1.6,1166,826,1.4116222760290558,7646012482216736372,0,0,0,0,1,0,0,1,1,0,0
1.9,11.052631578947368,68.61904761904762,11.329060819309738,77.3076923076923,81.10218309370039,0.0,5720.19181154283,5419.509688026951,124807.85231707178,14594.191960280386,178,183,32574,10,241.4,119.58743895391169,0.0,0.6186587478346943,1796.0,1926.0743106121322,1366,768,1.7786458333333333,1477,652,2.2653374233128836,-1128121945488187395,0,0,0,0,1,0,0,1,0,1,0
3.479,14.371945961483185,75.34,15.009670352197368,207.61904761904762,260.5951795775348,0.0,2944.1906228080506,2566.2815253041754,19608.67155112758,3666.1627789901386,107,180,19260,9,359.22222222222223,131.5340048977619,0.0,0.8035714285714286,1400.0,1145.0397373017236,1366,768,1.7786458333333333,923,624,1.4791666666666667,-1295691892987187621,0,0,0,1,0,0,1,0,1,0,0
2.24,9.374999999999998,77.57142857142857,15.07505034343643,114.4,63.20724290423966,0.0,3651.25379433583,3487.4008272666924,32400.0,6334.573885743478,47,261,12267,8,240.125,106.19851693879723,0.0,0.6314127861089187,1810.0,1547.4720245182677,1920,1080,1.7777777777777777,824,781,1.0550576184379001,6073444636280010876,0,0,1,0,0,0,1,0,1,0,0
21.73,4.095720202485044,206.91011235955057,170.58753021472572,798.26,1494.2962552209474,0.06741573033707865,44131.201343730434,82139.54788637283,700968.7938845779,153505.33281247198,1499,924,1385076,16,212.1875,170.0737952576273,0.625,1.026496439340476,1039.1333333333334,973.3077524361865,1366,768,1.7786458333333333,1162,617,1.8833063209076175,-3305122368345868679,1,0,1,0,0,0,0,1,1,0,0
3.33,11.411411411411411,71.78947368421052,13.458962440908113,159.65,177.2795220756431,0.0,3269.3299657693888,2986.9288547025817,35724.6413557925,4881.514024023538,181,84,15204,2,412.5,116.67261889578035,0.0,3.1645569620253164,632.0,0.0,1366,768,1.7786458333333333,1328,748,1.7754010695187166,3471735175596476957,0,1,0,0,0,0,0,1,0,0,1
25.908,1.543924656476764,201.15,191.0809400254919,923.4285714285714,1138.48867238232,0.125,152415.7925383915,107755.55927389182,1587283.5285480663,212176.7002509652,1840,1032,1898880,1,14.0,0.0,0.0,0.0,0.0,0.0,1920,1080,1.7777777777777777,1424,772,1.8445595854922279,-5646485482663579096,1,0,0,1,0,0,1,0,0,1,0
3.25,8.307692307692308,78.66666666666667,15.796786430741586,153.57142857142858,195.36187892284343,0.0,805.2003784136034,4947.56373728588,40360.87214122113,9605.714638839036,56,159,8904,5,307.0,83.68094167730189,0.0,0.7871536523929471,1588.0,1073.044578135814,1920,1080,1.7777777777777777,1435,701,2.0470756062767475,-3518861554870699968,0,0,0,0,1,1,0,0,0,0,1
3.27,9.480122324159021,73.87096774193549,15.476308637147879,164.1875,159.9067306275755,0.0,3891.852283175506,4432.463292906412,71063.35201775946,10367.687980327224,202,105,21210,3,226.33333333333334,74.05628490096795,0.0,1.3761467889908257,1090.0,442.64884502277874,1366,768,1.7786458333333333,1192,622,1.9163987138263665,8538877316675502639,0,0,0,1,0,0,0,1,1,0,0
4.214,10.441385856668248,74.88636363636364,14.314110632991861,130.52,178.27836847656718,0.0,546.7465521489637,1430.721853420577,13152.946437965906,2711.4111781816787,45,89,4005,5,240.2,51.80443996415751,0.0,0.8722958827634333,1433.0,1795.1501329972377,1366,768,1.7786458333333333,1548,886,1.747178329571106,-4770595382589342294,0,0,1,0,0,1,0,0,1,0,0
0.754,92.83819628647215,210.2,177.69152557415214,953.5151515151515,1402.7145362031995,0.15714285714285714,50961.25458473916,84521.70473004384,1111705.8963592844,177449.4692928533,1682,1047,1761054,4,169.75,213.13121936184447,0.5,1.1574074074074074,1152.0,1877.58142300141,1440,900,1.6,1158,830,1.3951807228915662,7481890598184563111,1,0,0,1,0,1,0,0,0,0,1
3.724,7.7873254564983885,73.93103448275862,18.2442379053982,149.46666666666667,203.7659254658452,0.0,3006.974505678317,3340.3284741652783,28988.2734911895,5701.63249577754,140,121,16940,6,325.8333333333333,118.96624171027118,0.0,1.048767697954903,1144.2,674.9868146860351,1440,900,1.6,1545,845,1.8284023668639053,2770404290548682105,0,1,0,0,0,1,0,0,0,0,1
1.917,14.606155451225874,79.14285714285714,13.396279985888526,118.70588235294117,167.1128977315494,0.0,1842.4795706878263,1877.784721129204,14766.704288891124,2430.0745868252525,91,121,11011,6,349.1666666666667,79.5321737831091,0.0,0.96,1250.0,757.4295346763288,1920,1080,1.7777777777777777,856,880,0.9727272727272728,7553023672319768772,0,1,0,0,0,0,1,0,0,0,1
1.1,19.09090909090909,73.04761904761905,13.00567641638139,90.92857142857143,100.53507943898089,0.0,1372.6766695692456,3140.155263338825,16224.980739587952,3918.9214944130104,80,105,8400,2,237.0,121.62236636408618,0.0,1.33422281521014,1499.0,0.0,1920,1080,1.7777777777777777,1569,884,1.7748868778280542,-4334264687061095420,0,0,0,0,1,0,0,1,0,1,0
4.522,8.624502432551967,74.1025641025641,14.885165472613952,146.54545454545453,155.5842222606464,0.0,889.985008095789,3380.7659155305746,42793.10692155922,7866.143919908934,72,147,10584,9,327.44444444444446,99.87130607826143,0.0,1.112759643916914,1011.0,919.933537972018,1920,1080,1.7777777777777777,1182,664,1.7801204819277108,-1685954701543725434,0,1,0,0,0,0,1,0,0,1,0
2.162,11.100832562442184,72.66666666666667,14.763841454470906,97.0,67.3918887305191,0.0,4677.882432869568,3440.6569884912815,27345.525735991578,4866.304617517217,174,252,43848,10,232.4,85.05971758450387,0.0,0.6596306068601583,1684.4444444444443,1881.8057890701095,1440,900,1.6,1050,698,1.504297994269341,1706368500030640092,0,0,1,0,0,0,1,0,0,1,0
2.178,15.610651974288338,75.55882352941177,13.944024844965151,120.70588235294117,120.98799770322383,0.0,1670.1129840700105,2095.2404680583786,17029.386365926403,3192.7917322918597,64,99,6336,4,240.25,128.3234844705624,0.0,0.7354293068578783,1813.0,1300.3737924150887,1366,768,1.7786458333333333,1222,846,1.4444444444444444,8791579011948737038,0,1,0,0,0,0,0,1,0,1,0
0.89,12.359550561797752,81.81818181818181,13.143958169578765,112.0,53.21653878260028,0.0,434.8117271076465,2341.680768426449,12854.960132182441,3920.38927613182,68,68,4624,10,255.6,132.74721173050008,0.0,1.1204481792717087,991.6666666666666,441.4178859085798,1366,768,1.7786458333333333,1120,897,1.2486064659977703,-2392807409783017886,0,0,1,0,0,0,1,0,1,0,0
5.206,7.4913561275451395,70.2051282051282,14.782955133637214,146.36363636363637,164.73717753542357,0.0,2325.4793105781473,4532.918910950516,94641.42856064675,12904.919439330082,117,156,18252,7,247.0,117.11390466834699,0.0,0.6172839506172839,1890.0,2194.0806730838317,1366,768,1.7786458333333333,1501,753,1.9933598937583001,1070522637087748041,0,0,0,0,1,0,1,0,0,1,0
0.767,92.56844850065188,163.42253521126761,164.8574849439731,947.8181818181819,1455.0752225947258,0.15492957746478872,60479.958109550986,76394.97543131586,614758.4891646474,115503.34777756054,1813,1021,1851073,12,149.25,177.79054326011627,0.16666666666666666,1.0124019235636548,1077.5454545454545,1753.1771367227193,1366,768,1.7786458333333333,1129,883,1.2785956964892413,-1876032085460737801,1,0,0,0,1,0,0,1,1,0,0
0.781,15.364916773367478,71.16666666666667,14.90474807407073,66.11111111111111,45.68491119736484,0.0,1337.1858242381065,2474.8456505951726,15073.892072793351,3634.4987096014183,79,57,4503,9,302.44444444444446,114.16557177090552,0.0,0.5825996892801657,1931.0,2095.1405680765192,1920,1080,1.7777777777777777,1188,807,1.4721189591078068,-8410667281585028783,0,0,1,0,0,1,0,0,0,1,0
2.418,13.234077750206781,75.53125,16.11647999469347,160.5,214.3468612391535,0.0,2470.531263455162,3469.4912696233177,39395.43120718442,6588.907480818214,80,135,10800,2,215.0,57.982756057296896,0.0,1.2698412698412698,1575.0,0.0,1920,1080,1.7777777777777777,1190,855,1.391812865497076,-5085463695801125977,0,0,0,0,1,0,1,0,0,1,0
0.53,20.754716981132074,81.0,16.47422228816887,96.0,61.93545026880809,0.0,4385.23733008615,4297.869618484041,29052.75374211539,6049.211509805285,137,135,18495,2,274.5,74.24621202458749,0.0,1.7167381974248928,1165.0,0.0,1440,900,1.6,1382,858,1.6107226107226107,4874593614358390923,0,1,0,0,0,0,1,0,1,0,0
1.196,91.97324414715719,179.4090909090909,163.73710722853767,707.75,1164.7619008682786,0.15454545454545454,104699.12077850387,80956.90050684568,970540.5710221495,140181.40698365864,1901,1039,1975139,16,164.6875,166.40140974963722,0.375,0.5912786400591279,1804.0,2306.5823202305182,1366,768,1.7786458333333333,909,813,1.118081180811808,4040088819354565196,1,0,0,1,0,0,0,1,0,1,0
0.276,184.78260869565216,174.7058823529412,160.781503179644,822.76,977.6852884918198,0.0784313725490196,75568.37110454009,93825.15972772923,1276365.1515142522,191724.52045084722,1802,1014,1827228,18,205.11111111111111,152.81857328174897,0.5,0.8187772925764192,1293.1764705882354,1507.3899725723816,1440,900,1.6,1421,880,1.6147727272727272,-3346820531650355621,1,0,1,0,0,0,1,0,0,0,1
1.452,8.264462809917356,77.83333333333333,15.89072533005185,109.71428571428571,94.7095811515644,0.0,649.689026178637,1331.9860986866313,7168.604389202189,1730.4983852229225,50,76,3800,4,316.75,49.728429159452304,0.0,0.7168458781362007,1860.0,161.33195591698504,1920,1080,1.7777777777777777,818,761,1.0749014454664914,-5950379384575651716,0,1,0,0,0,1,0,0,0,1,0
13.172,3.2645004555116914,219.41860465116278,174.03478477675765,1001.8823529411765,1390.6121351024224,0.11627906976744186,39790.54740234342,63404.56785920132,295584.167370311,73577.88976824893,1716,853,1463748,4,59.5,50.441385125047205,0.25,2.43605359317905,547.3333333333334,786.1153435300276,1440,900,1.6,815,678,1.2020648967551621,5194041908094719125,1,0,0,1,0,1,0,0,0,1,0
3.04,13.486842105263158,76.97560975609755,14.873613893196985,110.91304347826087,93.5603417555062,0.0,3296.2975720328222,6047.326999335057,75166.48189186453,12992.014414639838,123,184,22632,7,318.42857142857144,120.08726985385411,0.0,0.8799497171590195,1325.8333333333333,792.7729603528784,1920,1080,1.7777777777777777,1017,885,1.1491525423728814,-8301889506517597342,0,1,0,0,0,0,1,0,0,1,0
1.107,9.033423667570009,67.9,13.674388062684521,156.5,132.7089547342856,0.0,1795.9264798002403,4791.623244245676,39560.080889704965,7379.056230317368,120,85,10200,10,350.7,108.39131781548639,0.0,0.753465943339361,1474.6666666666667,2574.5279664435575,1920,1080,1.7777777777777777,1302,770,1.690909090909091,-1084510603520248043,0,0,1,0,0,0,1,0,0,1,0
49.984,1.620518565941101,194.82716049382717,175.7212842915918,998.5384615384615,2039.7437512712725,0.19753086419753085,14785.940425273953,60781.540476158756,453382.3502911814,97543.65835815508,1789,968,1731752,11,332.54545454545456,152.81646746104533,0.7272727272727273,0.551654964894684,1994.0,2237.953181915217,1920,1080,1.7777777777777777,1127,863,1.305909617612978,-6685982164640283873,1,0,0,0,1,0,0,1,0,0,1
1.83,16.939890710382514,73.61290322580645,14.333358339563084,103.78947368421052,109.01201714967453,0.0,3753.625999648826,2676.9848070824323,13006.008226969565,2923.448004244303,139,135,18765,5,388.8,31.68122472380132,0.0,0.647332988089073,1931.0,1669.0040942630028,1366,768,1.7786458333333333,949,890,1.0662921348314607,-6520465862815314178,0,0,0,0,1,0,0,1,1,0,0
2.24,12.94642857142857,75.58620689655173,16.05240801112609,103.46666666666667,77.50840200231444,0.0,691.0913746828602,1546.554950606879,10295.630140987001,2320.028694447359,39,70,2730,10,349.6,110.41155334072205,0.0,0.7709505820676894,1441.2222222222222,1617.109750278083,1366,768,1.7786458333333333,1500,708,2.1186440677966103,-2706944256740001903,0,0,0,0,1,1,0,0,1,0,0
2.976,11.088709677419354,72.54545454545455,13.885898668007837,73.0909090909091,50.04465538364244,0.0,4978.6632659498155,3151.544463067036,37719.72663975413,5333.761873238924,109,222,24198,8,346.5,106.97396211895945,0.0,0.6105006105006106,1872.0,1407.1266230632314,1920,1080,1.7777777777777777,1567,805,1.946583850931677,7511475474379759237,0,1,0,0,0,1,0,0,0,0,1
1.59,10.062893081761006,72.9375,14.002231964940446,113.11111111111111,103.70082502618342,0.0,2121.0562220731463,3212.203039179808,28178.005607210744,5897.677569721612,174,146,25404,5,296.0,91.45217329292946,0.0,1.0611205432937183,1178.0,335.2441896091067,1366,768,1.7786458333333333,1409,768,1.8346354166666667,6614790108446142065,0,0,1,0,0,1,0,0,1,0,0
1.264,13.449367088607595,80.05882352941177,13.970820431506938,125.625,125.63545621019115,0.0,3487.9364237195155,6530.875063542446,97000.0,16346.52315445251,157,112,17584,9,340.1111111111111,119.9035492014774,0.0,1.0590727229936456,1062.25,575.6347428212244,1920,1080,1.7777777777777777,885,773,1.1448900388098318,-4231800877024094059,0,0,0,0,1,0,1,0,0,0,1
33.984,2.412900188323917,164.5487804878049,163.0214825227845,911.9069767441861,1840.279712356812,0.10975609756097561,150062.90072723708,110677.76256859899,1657800.048256725,210344.81137618216,1908,1042,1988136,10,161.2,154.61550878083207,0.4,0.99147332936744,1120.6666666666667,1234.2383278767518,1440,900,1.6,833,892,0.9338565022421524,-7195668085026915852,1,0,0,0,1,0,1,0,1,0,0
51.73,1.5658225401121206,185.87654320987653,173.5244494816256,893.0444444444445,1842.2159329010115,0.12345679012345678,135359.80550772997,99963.07446859645,815065.9482520417,159973.2784522414,1914,1068,2044152,17,249.94117647058823,149.5077216184148,0.5294117647058824,0.5379746835443038,1975.0,2252.9039334453064,1920,1080,1.7777777777777777,923,892,1.0347533632286996,-5683467122233553843,1,0,1,0,0,0,1,0,1,0,0
1.392,17.95977011494253,73.88,12.936769303036984,136.75,126.33226392767173,0.0,1441.645687580731,3000.9339510897557,42101.06887004177,6848.094795622035,131,141,18471,4,329.5,119.57285087621966,0.0,1.3214403700033035,1009.0,89.5377015563835,1920,1080,1.7777777777777777,930,684,1.3596491228070176,7936456328550307241,0,0,0,0,1,1,0,0,0,0,1
0.561,21.3903743315508,80.0,14.257374487356614,81.0,87.0218363400819,0.0,3031.0267206665367,3487.5644840750915,56753.85449465084,8161.231815433412,138,135,18630,10,265.9,113.19840006721729,0.0,0.563729635266926,1971.0,2107.0226624315173,1440,900,1.6,1271,711,1.7876230661040788,-5693516860236297629,0,0,0,0,1,0,1,0,0,0,1
17.787,2.1363917467813573,225.60526315789474,164.81005274273778,897.8333333333334,1161.5226948227207,0.10526315789473684,18583.35027851435,53168.76657708286,518779.8184201077,93361.79773001067,1546,909,1405314,7,154.42857142857142,177.53671652445786,0.42857142857142855,0.9096816114359974,1282.5,1602.1739917998918,1920,1080,1.7777777777777777,1487,845,1.7597633136094675,-7953241002259708873,1,0,0,0,1,1,0,0,0,0,1
