typing_duration_sec,char_per_sec,avg_dwell_time_ms,std_dev_dwell_time_ms,avg_flight_time_ms,std_dev_flight_time_ms,backspace_ratio,total_mouse_distance_px,avg_mouse_speed_px_sec,max_mouse_speed_px_sec,std_dev_mouse_speed_px_sec,mouse_movement_width,mouse_movement_height,mouse_movement_area_px,num_clicks,avg_hover_time_ms,std_dev_hover_time_ms,off_target_click_ratio,clicks_per_sec,avg_time_between_clicks_ms,std_dev_time_between_clicks_ms,screen_width,screen_height,screen_aspect_ratio,viewport_width,viewport_height,viewport_aspect_ratio,fingerprint_hash,time_of_day_sin,time_of_day_cos,day_of_week_sin,day_of_week_cos,distance_from_trusted_loc,is_impossible_travel,label,browser_chrome,browser_edge,browser_firefox,browser_safari,os_linux,os_macos,os_windows,tz_America/New_York,tz_Asia/Kolkata,tz_Europe/London
1.59,5.031446540880503,160.625,200.04066550864815,790.0,1077.6307345282985,0.0,72247.14650523738,118332.73271500149,1321605.4630637693,242815.15124667442,1918,1038,1990884,16,151.0,153.14524696074204,0.5,0.6337888690829867,1683.0,2205.1250369472086,1440,900,1.6,1554,733,2.120054570259209,7950716088995296386,0.49999999999999994,-0.8660254037844387,0.0,1.0,11.715931184574286,0,1,1,0,0,0,0,0,1,1,0,0
26.788,2.0531581305061968,180.45454545454547,174.33416381593332,7132.217391304348,7554.836283386603,0.10909090909090909,69360.9747025659,96811.60315764604,950090.5220030353,170146.57820784708,1510,1029,1553790,12,160.33333333333334,152.69180684891995,0.5,0.7380981670562186,1478.0,2275.8159855313434,1366,768,1.7786458333333333,1451,627,2.314194577352472,4382943008922134458,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.860522681245598,0,1,1,0,0,0,1,0,0,0,0,1
9.39,2.449414270500532,206.04347826086956,166.4289305764065,2630.5,2947.44270512592,0.08695652173913043,69791.16991491053,98639.4661711708,1592895.4767968925,202951.40808120044,1821,1074,1955754,3,234.0,242.2643184622944,0.3333333333333333,2.2573363431151243,664.5,778.5245660863889,1366,768,1.7786458333333333,1374,748,1.8368983957219251,8073955088100166400,0.49999999999999994,-0.8660254037844387,0.0,1.0,11.230564359173117,0,1,0,1,0,0,0,1,0,0,1,0
4.785,7.105538140020898,74.5,13.520467088937066,736.4666666666667,712.6608957849114,0.0,1063.6891071483885,1770.4874939388185,13892.443989449805,2758.147693731969,51,91,4641,4,336.25,106.43738378345583,0.0,0.7077140835102619,1884.0,1291.2718536388843,1366,768,1.7786458333333333,1260,670,1.8805970149253732,-3135764141286882389,0.49999999999999994,-0.8660254037844387,0.0,1.0,11.173264613656954,0,0,1,0,0,0,1,0,0,1,0,0
5.004,7.593924860111911,78.55263157894737,14.919056140750584,624.4,646.846553023122,0.0,684.7724774714998,1117.7499347121354,6162.410943938688,1341.988828499932,81,75,6075,3,365.3333333333333,89.57864328808142,0.0,0.9778357235984354,1534.0,1424.1130573097066,1366,768,1.7786458333333333,1132,663,1.707390648567119,1143355252528401629,0.49999999999999994,-0.8660254037844387,0.0,1.0,11.170207016638505,0,0,0,0,0,1,0,1,0,0,0,1
2.6,10.0,76.61538461538461,13.691097612907223,303.53846153846155,351.28635408182674,0.0,3659.481292222051,4367.735730888307,37202.15047547655,7078.15447712546,130,148,19240,10,270.6,114.8856436249156,0.0,0.5857201429157148,1897.0,1602.490093573124,1440,900,1.6,1488,834,1.7841726618705036,-1868018601398111749,0.49999999999999994,-0.8660254037844387,0.0,1.0,9.831870498524351,0,0,0,0,1,0,0,0,1,1,0,0
1.05,11.428571428571429,67.33333333333333,12.448682539517865,157.2,150.902948944015,0.0,3919.9693147681114,5462.480735091605,115433.96380615195,14391.236039374677,215,95,20425,2,222.5,21.920310216782973,0.0,1.8165304268846503,1101.0,0.0,1440,900,1.6,1405,900,1.5611111111111111,-7264428866159456524,0.49999999999999994,-0.8660254037844387,0.0,1.0,2.403997428468908,0,0,1,0,0,0,0,1,0,1,0,0
6.321,6.960923904445499,73.06818181818181,15.977306183972502,577.2962962962963,807.0569904009169,0.0,4368.958590638992,5903.05420035302,123911.2585683803,15577.954284795136,186,136,25296,7,271.7142857142857,116.16039813653403,0.0,0.6199078993978038,1882.0,1997.9428420252668,1920,1080,1.7777777777777777,883,701,1.2596291012838803,-3477679575761215422,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.120618015665103,0,0,1,0,0,0,1,0,0,1,0,0
45.6,1.469298245614035,193.86567164179104,171.58520239955604,11527.275862068966,13161.03071000724,0.08955223880597014,87900.90006142757,86054.44708420763,834387.2002853351,143031.32925104958,1869,1067,1994223,12,216.0,194.8724524587114,0.3333333333333333,0.8809279107326384,1238.3636363636363,1787.9725541924447,1440,900,1.6,944,682,1.3841642228739004,1484776083754005219,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.426420007671387,0,1,0,1,0,0,1,0,0,0,0,1
46.332,1.8561685228351894,163.38372093023256,158.1758640474844,11205.891891891892,12142.747809984234,0.13953488372093023,130975.11675586182,109842.02230138915,1526083.8771181616,215691.07722593512,1891,1040,1966640,3,48.0,68.5054742338158,0.3333333333333333,1.8691588785046729,802.5,1052.8819971867692,1920,1080,1.7777777777777777,825,651,1.2672811059907834,-6877757889817494443,0.49999999999999994,-0.8660254037844387,0.0,1.0,4.15000587792793,0,1,0,0,1,0,0,0,1,0,1,0
1.521,9.861932938856016,80.4,11.450514648446406,230.0,145.28867815490648,0.0,3481.253639326719,4954.744622761599,67468.511173732,9907.375204258586,242,99,23958,4,243.0,128.49643315412817,0.0,2.05761316872428,648.0,818.1754090658067,1366,768,1.7786458333333333,1053,854,1.2330210772833723,-3385395601245302041,0.49999999999999994,-0.8660254037844387,0.0,1.0,11.861472459962304,0,0,0,0,1,0,0,1,0,0,1,0
3.999,8.502125531382845,73.6470588235294,15.745864975117016,669.8888888888889,739.5609897204827,0.0,2004.21996540421,3759.35886766873,68280.67076413354,10265.385925715582,122,111,13542,6,337.0,126.237870704476,0.0,0.7653061224489796,1568.0,1015.2664674852607,1366,768,1.7786458333333333,1297,601,2.158069883527454,1114793621339111589,0.49999999999999994,-0.8660254037844387,0.0,1.0,7.992206671210159,0,0,1,0,0,0,0,0,1,0,1,0
3.591,9.468114731272626,77.55882352941177,14.55437282300219,561.75,466.88878047489357,0.0,2185.578934150155,3788.3174563138614,27202.941017470886,5508.9095824587375,104,82,8528,9,279.0,112.62992497555878,0.0,0.6154266958424507,1828.0,1722.0856126054991,1920,1080,1.7777777777777777,1437,625,2.2992,-7515124650442795175,0.49999999999999994,-0.8660254037844387,0.0,1.0,12.013452878997878,0,0,0,1,0,0,1,0,0,0,0,1
3.216,8.395522388059701,74.18518518518519,13.439428321853336,395.8,489.94157086038626,0.0,3095.5930533765363,3509.1891945582674,35031.7316474967,6193.80982159864,135,140,18900,4,326.25,126.53425096260169,0.0,1.591089896579157,838.0,861.6861377555055,1440,900,1.6,1302,854,1.5245901639344261,-8360041570516207428,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.431836325320964,0,0,0,0,0,1,0,1,0,0,0,1
6.3,7.301587301587301,74.6304347826087,14.29585595844268,736.304347826087,825.9063580412518,0.0,1357.5576509583916,1613.405240170672,12539.936203984453,2384.71133838407,121,65,7865,7,247.42857142857142,93.0731918847691,0.0,0.7299270072992701,1598.3333333333333,1688.361533163637,1440,900,1.6,1402,699,2.005722460658083,-5240885186678897197,0.49999999999999994,-0.8660254037844387,0.0,1.0,9.356432264191358,0,0,0,0,1,0,0,0,1,0,0,1
4.83,7.867494824016563,73.89473684210526,16.036764305443157,829.6666666666666,524.7437016115128,0.0,3049.4022104142864,2681.3200994555864,44147.48010928823,5559.5131578081,105,137,14385,10,316.7,107.45857082822405,0.0,0.7897022822395957,1407.0,1760.4404278475315,1920,1080,1.7777777777777777,1485,600,2.475,4049386679828498157,0.49999999999999994,-0.8660254037844387,0.0,1.0,2.007985107160582,0,0,1,0,0,0,0,1,0,0,0,1
19.926,1.7564990464719463,139.4857142857143,161.45958726358657,5350.214285714285,5871.045866447823,0.14285714285714285,73577.99871257425,103509.43154045177,1040673.8201761395,173490.75330058706,1630,950,1548500,4,198.0,218.6153395044974,0.5,0.6737409466060299,1979.0,2080.087257785115,1440,900,1.6,1197,875,1.368,8630419078516928696,0.49999999999999994,-0.8660254037844387,0.0,1.0,8.26627027034081,0,1,1,0,0,0,0,0,1,0,0,1
1.98,8.080808080808081,76.4375,16.386859573044088,274.77777777777777,331.1803805246386,0.0,287.93235458079977,935.9502855280639,10000.0,2133.450193065857,38,12,456,5,309.4,170.48988239775403,0.0,1.1125945705384959,1123.5,702.2167281782265,1366,768,1.7786458333333333,869,887,0.979706877113867,7998506263331079364,0.49999999999999994,-0.8660254037844387,0.0,1.0,8.687409324137473,0,0,0,0,1,0,1,0,0,1,0,0
11.256,2.487562189054726,192.53571428571428,153.32741103124704,3817.0714285714284,4110.366303427427,0.07142857142857142,10442.39699813555,77290.08125448643,312414.432729632,92719.0254165871,1271,931,1183301,10,247.8,139.74405175176508,0.7,0.7759155803848541,1432.0,1377.1548569423846,1366,768,1.7786458333333333,1515,835,1.81437125748503,2744657226168557180,0.49999999999999994,-0.8660254037844387,0.0,1.0,8947.601377923695,1,1,0,0,0,1,1,0,0,1,0,0
4.93,7.910750507099392,76.02564102564102,14.985057784844031,619.1578947368421,537.6856023900434,0.0,2715.885654268498,3164.7416859622635,34205.262752974144,5590.69556464055,118,97,11446,10,392.6,83.95792597088933,0.0,0.6988120195667366,1590.0,1496.797999063334,1366,768,1.7786458333333333,834,729,1.1440329218106995,6019703222008387794,0.49999999999999994,-0.8660254037844387,0.0,1.0,9.970732839026008,0,0,0,0,0,1,1,0,0,0,0,1
53.06,1.4700339238597813,204.47435897435898,170.02167351214214,9231.026315789473,10837.594111906199,0.08974358974358974,82788.67252992906,110574.0756451131,925834.7584747507,170765.39163747625,1771,1035,1832985,2,375.5,54.44722215136416,1.0,1.0905125408942202,1834.0,0.0,1440,900,1.6,1379,751,1.8362183754993342,-5380425918293692357,0.49999999999999994,-0.8660254037844387,0.0,1.0,4166.955994103109,1,1,0,1,0,0,1,0,0,0,0,1
6.235,7.217321571772253,74.62222222222222,15.887801050561473,788.7272727272727,664.4298079533831,0.0,1792.5343990980048,2311.5471439340827,12103.718436910205,2630.8048954569163,102,112,11424,4,316.5,144.29714711894573,0.0,1.4154281670205238,942.0,386.53848450057336,1366,768,1.7786458333333333,1447,660,2.1924242424242424,2431721563563511613,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.071003349258968,0,0,0,0,1,0,1,0,0,1,0,0
19.89,1.7094017094017093,208.47058823529412,174.00317574498592,3946.0,5475.003535550065,0.11764705882352941,48453.75580442088,94830.87601054592,645962.2666998437,134661.51023808157,1795,987,1771665,18,194.33333333333334,138.78887902557778,0.6111111111111112,0.6309148264984227,1678.235294117647,2521.608601900079,1440,900,1.6,1049,679,1.544918998527246,7065192169933157499,0.49999999999999994,-0.8660254037844387,0.0,1.0,6.05735841274845,0,1,0,1,0,0,0,0,1,1,0,0
3.6,7.222222222222222,74.84615384615384,14.531874779786143,427.46153846153845,579.4955587095577,0.0,4510.5519378949675,6448.765358173093,75314.15685130002,11740.062783847277,100,243,24300,4,233.0,79.48584779695062,0.0,0.721110510185686,1849.0,709.2721621493403,1366,768,1.7786458333333333,1204,601,2.0033277870216306,1446150252460777943,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.480323774309992,0,0,0,0,0,1,0,0,1,0,1,0
4.726,8.463817181548878,79.825,14.847753002753286,733.2105263157895,629.474170235882,0.0,1562.312650509335,1969.7132399835607,21931.712199461308,3349.2225220701007,85,102,8670,9,305.6666666666667,90.79372224994412,0.0,0.8142585723333031,1381.625,864.5434695342309,1366,768,1.7786458333333333,1024,814,1.257985257985258,-620022333268618725,0.49999999999999994,-0.8660254037844387,0.0,1.0,11.698884472187844,0,0,0,0,0,1,0,1,0,0,0,1
9.707,2.4724425672195323,203.58333333333334,167.6717592219385,1978.2,2813.9350778264634,0.16666666666666666,18946.74941314753,97546.39076115657,728339.3783120613,190395.37130229134,1440,719,1035360,10,156.1,196.9176082640769,0.4,0.625,1777.7777777777778,3448.5782859671963,1366,768,1.7786458333333333,1459,791,1.8445006321112516,4870700064881212789,0.49999999999999994,-0.8660254037844387,0.0,1.0,9717.559637334818,1,1,1,0,0,0,0,0,1,0,0,1
2.628,8.751902587519025,72.0,14.279674047718698,284.9230769230769,265.11930067376005,0.0,2150.8443349480394,3793.3684928848243,18373.2992410182,4261.470622885604,134,100,13400,6,321.3333333333333,100.3686538051929,0.0,0.8053691275167785,1490.0,845.1810456937613,1920,1080,1.7777777777777777,1315,606,2.16996699669967,5546044896469645179,0.49999999999999994,-0.8660254037844387,0.0,1.0,5.536120156965857,0,0,0,0,1,0,0,0,1,1,0,0
2.86,7.342657342657343,75.0952380952381,15.430180692087704,256.3076923076923,366.5515845042333,0.0,483.84404070291845,1693.0935031096908,13594.576124322524,3154.358426826876,56,73,4088,3,243.66666666666666,137.57301091905103,0.0,2.6223776223776225,572.0,151.32085117392117,1440,900,1.6,1216,722,1.6842105263157894,514080310918524658,0.49999999999999994,-0.8660254037844387,0.0,1.0,7.511551710849226,0,0,0,0,1,0,0,0,1,0,1,0
4.758,8.617065994115174,75.82926829268293,15.223177130652441,678.4285714285714,685.9142491178159,0.0,4839.499590122298,5633.493566822992,91000.0,13180.12415903876,144,155,22320,7,299.57142857142856,74.3120832320405,0.0,0.8244994110718492,1415.0,1295.578943947454,1440,900,1.6,1143,679,1.683357879234168,764419885362874959,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.9553540240915236,0,0,0,1,0,0,0,1,0,0,1,0
6.39,7.511737089201878,78.1875,14.755678676072117,788.25,1044.6615532647716,0.0,3270.5347408636803,4755.172149862193,83240.61508662703,11056.088352609308,174,113,19662,7,322.42857142857144,111.7211665156565,0.0,0.7052896725440806,1654.1666666666667,1141.1268845604625,1366,768,1.7786458333333333,1443,841,1.7158145065398336,2956503545751921022,0.49999999999999994,-0.8660254037844387,0.0,1.0,4.631076462514882,0,0,1,0,0,0,0,0,1,0,0,1
4.995,8.408408408408409,75.30952380952381,14.839775317538638,778.4285714285714,684.8803232265162,0.0,768.0198800845692,1892.8092206942451,11661.903789690601,2679.303690870664,69,90,6210,9,354.8888888888889,126.53304355428708,0.0,0.576036866359447,1953.0,2442.835881277566,1366,768,1.7786458333333333,1060,731,1.4500683994528043,465951777842284904,0.49999999999999994,-0.8660254037844387,0.0,1.0,9.76401947496284,0,0,0,0,0,1,0,0,1,0,0,1
4.35,7.356321839080461,74.875,15.004837929492027,487.5,591.604034243626,0.0,4784.992550829842,3936.114393201649,51119.956963988145,6651.284013994178,128,157,20096,7,266.85714285714283,82.9144711362831,0.0,0.7736516357206012,1508.0,1321.4917328534445,1920,1080,1.7777777777777777,879,808,1.0878712871287128,984340323704991826,0.49999999999999994,-0.8660254037844387,0.0,1.0,9.823720067362053,0,0,0,1,0,0,0,0,1,1,0,0
6.45,6.976744186046512,77.6,15.170845245224324,766.6521739130435,712.827698720554,0.0,4681.768596285435,6033.290512633354,146509.38536489735,16943.891789244968,155,169,26195,3,310.3333333333333,139.03356908794845,0.0,1.274426508071368,1177.0,459.6194077712559,1920,1080,1.7777777777777777,1175,623,1.8860353130016052,-2771128023401500973,0.49999999999999994,-0.8660254037844387,0.0,1.0,8.487360464819544,0,0,0,0,1,0,0,0,1,1,0,0
21.046,1.9481136558015775,154.70731707317074,154.59046605506418,3597.1111111111113,4194.397185726929,0.14634146341463414,138744.8509527398,89821.99947474654,1048180.3279970484,146460.05302865466,1812,1057,1915284,1,46.0,0.0,0.0,0.0,0.0,0.0,1366,768,1.7786458333333333,968,897,1.0791527313266445,2432783084650376710,0.49999999999999994,-0.8660254037844387,0.0,1.0,7.310244586028701,0,1,0,0,1,0,1,0,0,1,0,0
2.4,8.333333333333334,75.35,16.03048083463106,381.8181818181818,333.44589311665493,0.0,1860.938577712755,3415.648859191146,22452.728119317704,5382.665312934367,132,136,17952,4,324.5,15.022205785658333,0.0,1.0376134889753568,1285.0,917.9754898688744,1920,1080,1.7777777777777777,1366,735,1.8585034013605441,-8370873142393240118,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.14187965802537,0,0,0,1,0,0,0,1,0,0,0,1
5.805,8.2687338501292,74.08333333333333,13.609810812594345,886.1818181818181,974.3729918633455,0.0,2015.1331134841241,5041.071962504993,66287.2536767062,11194.84908072781,101,150,15150,8,288.125,113.8136791929185,0.0,0.7311945891600402,1563.0,1493.2838533469337,1920,1080,1.7777777777777777,1196,678,1.7640117994100295,5299923255482501586,0.49999999999999994,-0.8660254037844387,0.0,1.0,9.714388011620196,0,0,1,0,0,0,1,0,0,0,1,0
1.935,8.268733850129198,73.1875,16.31448742682405,322.125,357.5381847739183,0.0,762.2122615228761,1657.858913761934,6749.485577105529,1791.335384652395,106,66,6996,8,307.25,86.59717910285201,0.0,0.6011873450063876,1901.0,1162.9710515170473,1920,1080,1.7777777777777777,1387,762,1.8202099737532809,1131010634767974932,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.199943277271883,0,0,0,0,0,1,0,0,1,0,1,0
1.342,8.94187779433681,69.41666666666667,14.361934114705845,176.75,170.558536244054,0.0,1097.0863472006608,4492.418666767422,29001.077566187087,7666.76110849573,90,151,13590,3,398.0,119.9291457486461,0.0,0.8605851979345954,1743.0,22.627416997969522,1440,900,1.6,1302,629,2.069952305246423,-866529248877261271,0.49999999999999994,-0.8660254037844387,0.0,1.0,7.435855919205978,0,0,1,0,0,0,0,0,1,0,0,1
5.453,7.702182284980744,71.47619047619048,14.235370059935981,847.6666666666666,867.8664259742587,0.0,1864.8317985126932,3598.0301236339474,62297.672508690084,9239.073239696645,190,133,25270,10,295.6,115.77295788645023,0.0,0.729607471180505,1522.888888888889,1484.9471745187136,1920,1080,1.7777777777777777,1355,850,1.5941176470588236,5163432655716050610,0.49999999999999994,-0.8660254037844387,0.0,1.0,14.464036814606905,0,0,0,1,0,0,0,0,1,1,0,0
3.216,8.706467661691542,70.96428571428571,16.03810772725073,424.92857142857144,434.96869282313145,0.0,5047.427819787528,4966.892914820099,49540.38756408754,8893.40379206207,219,90,19710,5,325.2,67.68086878875005,0.0,0.8632596685082873,1448.0,802.550932963136,1920,1080,1.7777777777777777,1100,710,1.5492957746478873,-4788734334713491954,0.49999999999999994,-0.8660254037844387,0.0,1.0,12.425006941436017,0,0,0,0,1,0,0,1,0,0,1,0
4.917,7.524913565182022,75.45945945945945,14.816647158957151,680.6111111111111,747.8019664628808,0.0,2294.3944594404775,3582.82658678297,33678.62823809782,6713.553570434391,102,132,13464,2,233.0,166.87720036002523,0.0,3.7383177570093458,535.0,0.0,1920,1080,1.7777777777777777,1397,730,1.9136986301369863,-5632356049265113415,0.49999999999999994,-0.8660254037844387,0.0,1.0,7.0171896030824525,0,0,0,0,0,1,0,0,1,0,1,0
4.2,7.3809523809523805,73.58064516129032,14.660091390229889,483.93333333333334,502.85520021269775,0.0,5112.835184255569,5156.974596052112,50975.48430373173,8918.899436009215,170,184,31280,10,296.9,130.38443158598344,0.0,0.7543184732594101,1473.0,1505.6016239364249,1440,900,1.6,1041,801,1.299625468164794,-7636000783454424395,0.49999999999999994,-0.8660254037844387,0.0,1.0,8.356493668135569,0,0,0,0,1,0,1,0,0,1,0,0
2.016,8.432539682539682,69.3529411764706,11.302329275809635,269.0,305.0504512007445,0.0,1192.6175580290308,3040.495643516451,33889.52640566108,7116.296029278585,123,111,13653,2,235.0,172.5340546095176,0.0,1.1883541295306002,1683.0,0.0,1366,768,1.7786458333333333,1150,852,1.3497652582159625,-7762643325635639594,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.079423513312328,0,0,0,0,1,0,1,0,0,0,0,1
6.854,6.857309600233441,75.93617021276596,15.250665353010938,787.9047619047619,632.3404861909369,0.0,1825.5742632171866,3454.4964066590837,61032.77807866851,8616.679873234321,81,94,7614,8,217.5,120.49896265113655,0.0,0.6328112640404999,1806.0,1423.8302801481175,1920,1080,1.7777777777777777,802,691,1.1606367583212736,-8088597713752844557,0.49999999999999994,-0.8660254037844387,0.0,1.0,8.016561419407699,0,0,0,0,0,1,1,0,0,0,1,0
2.73,8.791208791208792,76.16666666666667,13.65623497246545,501.1,559.1722950536405,0.0,2818.49422410321,3119.055386218574,37821.95129815488,5337.056832491222,83,118,9794,5,231.4,121.92333656851751,0.0,0.9952229299363057,1256.0,1384.2690008328102,1920,1080,1.7777777777777777,1329,633,2.0995260663507107,2726355782811075070,0.49999999999999994,-0.8660254037844387,0.0,1.0,2.0334564236233565,0,0,1,0,0,0,0,1,0,0,1,0
69.27,1.631297820124152,170.5929203539823,168.36347994147224,14053.84,13071.914759670124,0.1592920353982301,126598.19100352927,97789.15216744207,1271869.4901600557,170224.9940420816,1832,1038,1901616,9,154.11111111111111,198.63688255485465,0.3333333333333333,0.7384918355624847,1523.375,3011.7712366882806,1366,768,1.7786458333333333,993,631,1.5736925515055467,5998732087941911617,0.49999999999999994,-0.8660254037844387,0.0,1.0,7798.064566093968,1,1,0,0,0,1,1,0,0,0,0,1
2.4,8.75,71.04761904761905,14.934778841603885,392.0833333333333,391.67831381779547,0.0,670.6027954929306,1968.580197964047,16669.999666733314,3409.584796749389,97,61,5917,5,330.6,156.15473095618972,0.0,1.5060240963855422,830.0,684.1174363124117,1920,1080,1.7777777777777777,1228,603,2.0364842454394694,-4313944849403811099,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.033751830616318,0,0,1,0,0,0,0,1,0,0,0,1
3.915,7.662835249042145,73.26666666666667,15.14512174410223,446.94444444444446,448.35483219828865,0.0,1065.9414814535428,2207.017635091821,18337.120820892247,3756.463279500043,68,95,6460,2,164.5,58.68986283848344,0.0,1.0526315789473684,1900.0,0.0,1920,1080,1.7777777777777777,1464,637,2.2982731554160125,6315319709199856930,0.49999999999999994,-0.8660254037844387,0.0,1.0,11.235150507400695,0,0,0,1,0,0,0,1,0,1,0,0
4.736,7.390202702702703,74.11428571428571,13.396161497128304,637.578947368421,749.0068473051108,0.0,1004.1893590566685,2581.7216181544545,39702.01506221063,6879.756834107429,55,150,8250,6,253.83333333333334,147.75305975399178,0.0,0.783289817232376,1532.0,800.921968733534,1440,900,1.6,1215,792,1.5340909090909092,2020516342226687949,0.49999999999999994,-0.8660254037844387,0.0,1.0,3.484597447324532,0,0,0,0,1,0,0,0,1,1,0,0
2.125,8.470588235294118,83.66666666666667,11.767352643449337,495.8333333333333,332.4463365216508,0.0,2189.3654003290985,5289.100086921426,64412.73166075166,12407.324999334296,127,101,12827,7,328.7142857142857,85.59539373454291,0.0,0.9516041326808048,1226.0,938.81734112659,1440,900,1.6,954,640,1.490625,-5729382682204282322,0.49999999999999994,-0.8660254037844387,0.0,1.0,14.90685328732771,0,0,0,0,0,1,0,0,1,1,0,0
1.573,7.628734901462175,82.08333333333333,17.069155239966054,272.4,262.33909354116474,0.0,3588.3072353625184,4301.392218723674,79981.24780221924,9778.400216219974,161,145,23345,9,267.22222222222223,96.70157415701384,0.0,0.838301043219076,1342.0,1021.042324573976,1366,768,1.7786458333333333,817,822,0.9939172749391727,5308220849602786144,0.49999999999999994,-0.8660254037844387,0.0,1.0,7.029361573758254,0,0,0,0,0,1,1,0,0,1,0,0
5.148,8.352758352758354,75.30232558139535,15.182281156979279,809.3333333333334,712.8176072295568,0.0,1697.7857268071696,1968.5382694226678,25000.0,4143.4084594118685,32,83,2656,2,324.5,23.33452377915607,0.0,1.7271157167530227,1158.0,0.0,1440,900,1.6,1586,781,2.0307298335467348,-5318346243687178814,0.49999999999999994,-0.8660254037844387,0.0,1.0,8.896092098111573,0,0,1,0,0,0,1,0,0,0,1,0
4.068,10.078662733529992,71.8780487804878,14.420809828076957,460.17391304347825,411.8516560137458,0.0,2359.4780389814327,4533.021769225372,43390.987287428456,8463.818498630846,149,105,15645,2,241.5,143.54267658086914,0.0,1.774622892635315,1127.0,0.0,1366,768,1.7786458333333333,1090,675,1.614814814814815,-7702121003539023019,0.49999999999999994,-0.8660254037844387,0.0,1.0,11.281650863413539,0,0,0,1,0,0,0,0,1,1,0,0
1.95,10.256410256410257,72.55,16.083581036179982,230.1818181818182,172.18235576377634,0.0,2595.129808115539,4577.592058541378,58077.53438292642,9350.389342027449,81,142,11502,9,309.8888888888889,104.94456208451733,0.0,0.6809927360774819,1652.0,1301.6297476625218,1440,900,1.6,1159,614,1.8876221498371335,-5173769734319711967,0.49999999999999994,-0.8660254037844387,0.0,1.0,3.2399349209388943,0,0,0,1,0,0,0,1,0,0,0,1
4.97,8.853118712273643,71.4090909090909,14.094891342079643,656.92,774.2976882310833,0.0,5125.2503161873565,5593.84978270572,58174.3070435738,9761.774716176487,191,144,27504,8,293.0,97.08170344023195,0.0,0.7852375343541421,1455.4285714285713,1004.9026249912405,1366,768,1.7786458333333333,804,723,1.112033195020747,-6418906106033849939,0.49999999999999994,-0.8660254037844387,0.0,1.0,2.7627897901117806,0,0,1,0,0,0,1,0,0,0,0,1
2.014,10.427010923535255,74.0,16.685322891691367,210.08333333333334,289.9361868139995,0.0,3232.631156817314,5365.339904513056,108240.47302187847,14197.182531128372,168,173,29064,10,299.8,130.03743050880902,0.0,0.7940919558484872,1399.2222222222222,1859.3103410793058,1366,768,1.7786458333333333,875,794,1.102015113350126,-3767509004636454251,0.49999999999999994,-0.8660254037844387,0.0,1.0,11.627558222770165,0,0,0,0,1,0,0,1,0,1,0,0
5.092,7.659073055773764,73.87179487179488,14.480803058531423,600.1904761904761,680.7918638649862,0.0,2112.962153212143,3655.5154490651903,38538.94134508627,6314.232887865414,92,104,9568,6,239.0,145.54312075807636,0.0,0.7259528130671505,1653.0,1447.5006044903746,1366,768,1.7786458333333333,1187,776,1.5296391752577319,-2178325942609082120,0.49999999999999994,-0.8660254037844387,0.0,1.0,9.696618628001083,0,0,0,0,0,1,0,1,0,0,0,1
16.236,1.9709288001970928,138.96875,164.8822618787663,2671.285714285714,3463.824085704021,0.125,40965.08462947438,95544.70419937106,1396189.457058031,204022.09770781195,1648,1075,1771600,4,207.25,228.45477305876832,0.5,2.6143790849673203,510.0,349.4509979954271,1366,768,1.7786458333333333,1590,722,2.2022160664819945,-3049488877517248779,0.49999999999999994,-0.8660254037844387,0.0,1.0,17695.341841916343,1,1,0,0,1,0,0,0,1,1,0,0
5.44,7.720588235294117,70.0,13.631026302108749,517.4,539.5114302156474,0.0,492.0410492329899,1812.5111133694056,14142.13562373095,3014.5159162841055,62,46,2852,6,273.3333333333333,139.3795776527776,0.0,0.7606490872210954,1577.6,1616.0014851478325,1920,1080,1.7777777777777777,1227,752,1.6316489361702127,61191694322821859,0.49999999999999994,-0.8660254037844387,0.0,1.0,9.507363196093696,0,0,0,1,0,0,0,1,0,0,1,0
6.288,7.9516539440203555,74.02,14.66008046306955,922.8461538461538,1016.6397077552181,0.0,575.0655023383243,5270.269899252947,50219.518117958876,11249.74368876427,47,67,3149,9,307.0,118.20321484629764,0.0,1.043115438108484,1078.5,847.3516726500616,1366,768,1.7786458333333333,1346,645,2.0868217054263565,-8474731485541839484,0.49999999999999994,-0.8660254037844387,0.0,1.0,10.268096035899264,0,0,0,1,0,0,0,1,0,0,0,1
3.024,8.597883597883598,75.73076923076923,15.087896320714012,417.4166666666667,408.79900781175917,0.0,1832.509831872835,3282.750148696627,24587.711474546704,5533.546984054415,64,201,12864,2,191.5,129.4005409571382,0.0,3.1104199066874028,643.0,0.0,1920,1080,1.7777777777777777,1157,617,1.8752025931928686,6802021514820478998,0.49999999999999994,-0.8660254037844387,0.0,1.0,9.84743721437173,0,0,1,0,0,0,1,0,0,1,0,0
